offer_id,param_name,param_value
НФ-00004330,Количество в ящике,80
НФ-00004330,Состояние,Новое
НФ-00004330,Страна производитель,Китай
НФ-00004330,Длина кабеля (м),10
НФ-00004330,Класс качества,High Copy
НФ-00004330,Тип,Кабель
НФ-00004330,Тип кабеля,BNC-DC
НФ-00004330,Цвет,Черный
НФ-00005042,Количество в ящике,80
НФ-00005042,Состояние,Новое
НФ-00005042,Страна производитель,Китай
НФ-00005042,Вид,Настольный
НФ-00005042,Длина (мм),160
НФ-00005042,Разрядность,12
НФ-00005042,Тип,Бухгалтерский
НФ-00005042,Цвет,Черный
НФ-00001713,Количество в ящике,300
НФ-00001713,Производитель,Kenko
НФ-00001713,Состояние,Новое
НФ-00001713,Страна производитель,Китай
НФ-00001713,Вес (г),70
НФ-00001713,Вид,Карманный
НФ-00001713,Длина (мм),130
НФ-00001713,Количество в упаковке,150
НФ-00001713,Разрядность,10
НФ-00001713,Тип,Инженерный
НФ-00001713,Цвет,Черный
НФ-00001717,Количество в ящике,180
НФ-00001717,Состояние,Новое
НФ-00001717,Страна производитель,Китай
НФ-00001717,Вид,Настольный
НФ-00001717,Длина (мм),125
НФ-00001717,Количество в упаковке,90
НФ-00001717,Разрядность,8
НФ-00001717,Тип,Простой калькулятор
НФ-00001717,Толщина (мм),28
НФ-00001717,Цвет,Черный
НФ-00001717,Ширина (мм),116
НФ-00001725,Количество в ящике,200
НФ-00001725,Состояние,Новое
НФ-00001725,Страна производитель,Китай
НФ-00001725,Вид,Настольный
НФ-00001725,Длина (мм),140
НФ-00001725,Количество в упаковке,100
НФ-00001725,Разрядность,8
НФ-00001725,Тип,Простой калькулятор
НФ-00001725,Цвет,Белый
НФ-00001725,Ширина (мм),110
НФ-00005965,Количество в ящике,120
НФ-00005965,Состояние,Новое
НФ-00005965,Страна производитель,Китай
НФ-00005965,Вид,Настольный
НФ-00005965,Длина (мм),195
НФ-00005965,Разрядность,12
НФ-00005965,Тип,Бухгалтерский
НФ-00005965,Толщина (мм),40
НФ-00005965,Цвет,Серый
НФ-00005965,Ширина (мм),153
НФ-00004335,Количество в ящике,25
НФ-00004335,Состояние,Новое
НФ-00004335,Страна производитель,Китай
НФ-00004335,Длина кабеля (м),50
НФ-00004335,Класс качества,High Copy
НФ-00004335,Тип,Кабель
НФ-00004335,Тип кабеля,BNC-DC
НФ-00004335,Цвет,Черный
НФ-00001736,Количество в ящике,60
НФ-00001736,Состояние,Новое
НФ-00001736,Страна производитель,Китай
НФ-00001736,Вид,Настольный
НФ-00001736,Длина (мм),145
НФ-00001736,Количество в упаковке,30
НФ-00001736,Разрядность,12
НФ-00001736,Тип,Бухгалтерский
НФ-00001736,Цвет,Черный
НФ-00001736,Ширина (мм),112
НФ-00006077,Количество в ящике,8
НФ-00006077,Состояние,Новое
НФ-00006077,Страна производитель,Китай
НФ-00006077,Страна регистрации бренда,Китай
НФ-00006077,Антивандальный корпус,Нет
НФ-00006077,Беспроводной интерфейс,Да
НФ-00006077,Дальность ИК-подсветки (м),30
НФ-00006077,Датчик движения,Да
НФ-00006077,Диафрагма,Управляемая (DC)
НФ-00006077,Дополнительный источник питания,Солнечные батареи
НФ-00006077,Защита оборудования от воды и пыли IP,66
НФ-00006077,Изображение картинки,Цветная
НФ-00006077,Количество мегапикселей (Мп),2
НФ-00006077,Максимальная рабочая температура (град.),50
НФ-00006077,Минимальная рабочая температура (град.),15
НФ-00006077,Наличие ИК-подсветки,Да
НФ-00006077,Напряжение (В),12
НФ-00006077,Обнаружение движения,Да
